# time pixelation values
# data save on: 2023-06-14T16:47:18-03:00
equator	age	stage-pixel	value
120	0	183	3
120	0	184	3
120	0	185	3
120	0	186	3
120	0	187	3
120	0	188	3
120	0	189	2
120	0	190	3
120	0	191	3
120	0	192	2
120	0	193	4
120	0	194	3
120	0	195	2
120	0	196	2
120	0	197	3
120	0	198	1
120	0	200	1
120	0	201	1
120	0	202	3
120	0	203	3
120	0	204	3
120	0	205	2
120	0	206	3
120	0	207	3
120	0	208	3
120	0	209	3
120	0	210	3
120	0	211	3
120	0	212	3
120	0	213	3
120	0	214	3
120	0	215	3
120	0	216	3
120	0	217	3
120	0	218	3
120	0	219	3
120	0	220	3
120	0	221	3
120	0	222	3
120	0	223	3
120	0	224	2
120	0	225	2
120	0	226	3
120	0	227	3
120	0	228	3
120	0	229	3
120	0	230	3
120	0	231	4
120	0	232	3
120	0	233	3
120	0	234	3
120	0	235	3
120	0	236	3
120	0	237	2
120	0	238	2
120	0	239	1
120	0	240	3
120	0	241	2
120	0	243	3
120	0	244	4
120	0	247	1
120	0	248	1
120	0	249	1
120	0	250	1
120	0	251	1
120	0	252	3
120	0	253	3
120	0	254	3
120	0	255	3
120	0	256	3
120	0	257	3
120	0	258	3
120	0	259	3
120	0	260	3
120	0	261	3
120	0	262	3
120	0	263	3
120	0	264	3
120	0	265	3
120	0	266	3
120	0	267	3
120	0	268	3
120	0	269	3
120	0	270	3
120	0	271	3
120	0	272	3
120	0	273	3
120	0	274	3
120	0	275	3
120	0	276	3
120	0	277	3
120	0	279	2
120	0	280	2
120	0	281	3
120	0	282	3
120	0	283	3
120	0	284	2
120	0	285	3
120	0	286	3
120	0	287	3
120	0	288	3
120	0	289	3
120	0	290	3
120	0	291	3
120	0	292	3
120	0	293	2
120	0	294	2
120	0	295	2
120	0	296	3
120	0	297	1
120	0	298	1
120	0	301	1
120	0	306	1
120	0	307	1
120	0	308	2
120	0	309	2
120	0	310	3
120	0	311	3
120	0	312	2
120	0	313	2
120	0	314	3
120	0	315	3
120	0	316	3
120	0	317	3
120	0	318	3
120	0	319	3
120	0	320	3
120	0	321	3
120	0	322	3
120	0	323	3
120	0	324	3
120	0	325	3
120	0	326	3
120	0	327	3
120	0	328	3
120	0	329	3
120	0	330	3
120	0	331	3
120	0	332	3
120	0	333	3
120	0	334	1
120	0	335	3
120	0	336	1
120	0	339	1
120	0	340	2
120	0	341	2
120	0	342	1
120	0	346	1
120	0	347	3
120	0	348	3
120	0	349	3
120	0	350	3
120	0	351	3
120	0	352	3
120	0	353	3
120	0	354	2
120	0	355	2
120	0	356	2
120	0	357	3
120	0	358	3
120	0	359	2
120	0	367	1
120	0	369	2
120	0	370	2
120	0	371	2
120	0	372	2
120	0	373	3
120	0	374	3
120	0	375	3
120	0	376	3
120	0	377	3
120	0	378	3
120	0	379	3
120	0	380	3
120	0	381	3
120	0	382	3
120	0	383	3
120	0	384	3
120	0	385	3
120	0	386	3
120	0	387	3
120	0	388	3
120	0	389	3
120	0	390	3
120	0	391	3
120	0	392	3
120	0	393	3
120	0	394	3
120	0	395	3
120	0	396	2
120	0	397	2
120	0	398	1
120	0	399	3
120	0	405	1
120	0	406	2
120	0	413	3
120	0	414	3
120	0	415	4
120	0	416	3
120	0	417	3
120	0	418	3
120	0	419	3
120	0	420	3
120	0	421	3
120	0	422	3
120	0	423	3
120	0	424	3
120	0	425	3
120	0	426	3
120	0	427	2
120	0	428	2
120	0	436	1
120	0	437	3
120	0	438	2
120	0	439	2
120	0	440	2
120	0	441	3
120	0	442	3
120	0	443	3
120	0	444	3
120	0	445	3
120	0	446	3
120	0	447	3
120	0	448	3
120	0	449	3
120	0	450	3
120	0	451	3
120	0	452	3
120	0	453	3
120	0	454	3
120	0	455	3
120	0	456	3
120	0	457	3
120	0	458	4
120	0	459	3
120	0	460	3
120	0	461	3
120	0	462	3
120	0	463	3
120	0	464	3
120	0	465	3
120	0	466	3
120	0	467	1
120	0	470	3
120	0	472	1
120	0	485	3
120	0	486	3
120	0	487	4
120	0	488	3
120	0	489	3
120	0	490	3
120	0	491	3
120	0	492	3
120	0	493	3
120	0	494	3
120	0	495	3
120	0	496	3
120	0	497	3
120	0	498	3
120	0	499	3
120	0	500	2
120	0	501	1
120	0	509	1
120	0	510	2
120	0	511	3
120	0	512	3
120	0	513	3
120	0	514	3
120	0	515	3
120	0	516	3
120	0	517	3
120	0	518	3
120	0	519	3
120	0	520	3
120	0	521	3
120	0	522	3
120	0	523	3
120	0	524	3
120	0	525	3
120	0	526	3
120	0	527	3
120	0	528	3
120	0	529	3
120	0	530	3
120	0	531	4
120	0	532	3
120	0	533	4
120	0	534	3
120	0	535	3
120	0	536	3
120	0	537	3
120	0	538	3
120	0	539	3
120	0	540	3
120	0	541	3
120	0	542	1
120	0	545	1
120	0	562	1
120	0	563	3
120	0	564	3
120	0	565	4
120	0	566	3
120	0	567	3
120	0	568	3
120	0	569	3
120	0	570	3
120	0	571	3
120	0	572	3
120	0	573	3
120	0	574	3
120	0	575	3
120	0	576	2
120	0	577	3
120	0	578	3
120	0	579	2
120	0	580	1
120	0	589	2
120	0	590	3
120	0	591	3
120	0	592	3
120	0	593	3
120	0	594	3
120	0	595	3
120	0	596	3
120	0	597	3
120	0	598	3
120	0	599	3
120	0	600	3
120	0	601	2
120	0	602	3
120	0	603	3
120	0	604	3
120	0	605	3
120	0	606	3
120	0	607	3
120	0	608	3
120	0	609	3
120	0	610	4
120	0	611	3
120	0	612	4
120	0	613	4
120	0	614	4
120	0	615	3
120	0	616	3
120	0	617	3
120	0	618	3
120	0	619	3
120	0	620	3
120	0	621	3
120	0	622	1
120	0	643	3
120	0	644	3
120	0	645	4
120	0	646	4
120	0	647	3
120	0	648	3
120	0	649	3
120	0	650	3
120	0	651	3
120	0	652	3
120	0	653	3
120	0	654	3
120	0	655	3
120	0	656	3
120	0	657	3
120	0	658	2
120	0	659	2
120	0	660	2
120	0	672	3
120	0	673	3
120	0	674	3
120	0	675	3
120	0	676	3
120	0	677	3
120	0	678	3
120	0	679	2
120	0	680	2
120	0	681	3
120	0	682	3
120	0	683	2
120	0	684	2
120	0	685	3
120	0	686	3
120	0	687	3
120	0	688	3
120	0	689	3
120	0	690	3
120	0	691	4
120	0	692	3
120	0	693	3
120	0	694	4
120	0	695	4
120	0	696	3
120	0	697	3
120	0	698	3
120	0	699	3
120	0	700	3
120	0	701	3
120	0	702	3
120	0	703	3
120	0	704	3
120	0	705	1
120	0	706	2
120	0	707	2
120	0	729	3
120	0	730	4
120	0	731	4
120	0	732	4
120	0	733	4
120	0	734	3
120	0	735	3
120	0	736	3
120	0	737	3
120	0	738	3
120	0	739	3
120	0	740	3
120	0	741	3
120	0	742	3
120	0	743	2
120	0	758	3
120	0	759	4
120	0	760	3
120	0	762	1
120	0	763	3
120	0	764	1
120	0	765	3
120	0	766	3
120	0	768	3
120	0	770	3
120	0	771	3
120	0	772	2
120	0	773	3
120	0	774	3
120	0	775	3
120	0	776	3
120	0	777	4
120	0	778	4
120	0	779	4
120	0	780	4
120	0	781	4
120	0	782	3
120	0	783	3
120	0	784	3
120	0	785	3
120	0	786	3
120	0	787	3
120	0	788	3
120	0	789	3
120	0	790	3
120	0	791	3
120	0	795	2
120	0	818	1
120	0	819	4
120	0	820	4
120	0	821	4
120	0	822	4
120	0	823	4
120	0	824	3
120	0	825	3
120	0	826	3
120	0	827	3
120	0	828	3
120	0	829	3
120	0	830	3
120	0	831	2
120	0	848	3
120	0	849	3
120	0	850	2
120	0	851	1
120	0	855	1
120	0	856	2
120	0	857	3
120	0	858	3
120	0	859	3
120	0	860	4
120	0	861	3
120	0	862	4
120	0	863	2
120	0	864	3
120	0	865	3
120	0	866	3
120	0	867	3
120	0	868	4
120	0	869	6
120	0	870	3
120	0	871	3
120	0	872	3
120	0	873	4
120	0	874	4
120	0	875	4
120	0	876	4
120	0	877	3
120	0	878	3
120	0	879	4
120	0	880	3
120	0	881	1
120	0	882	2
120	0	883	3
120	0	886	1
120	0	887	1
120	0	913	3
120	0	914	3
120	0	915	3
120	0	916	4
120	0	917	4
120	0	918	3
120	0	919	3
120	0	920	3
120	0	921	3
120	0	922	3
120	0	923	3
120	0	924	3
120	0	925	3
120	0	944	1
120	0	945	1
120	0	946	3
120	0	947	3
120	0	948	3
120	0	949	1
120	0	952	1
120	0	955	1
120	0	956	3
120	0	957	3
120	0	958	4
120	0	959	3
120	0	960	3
120	0	961	3
120	0	962	3
120	0	963	3
120	0	964	4
120	0	965	4
120	0	966	6
120	0	967	6
120	0	968	6
120	0	969	6
120	0	970	6
120	0	971	6
120	0	972	4
120	0	973	4
120	0	974	4
120	0	975	3
120	0	976	3
120	0	977	3
120	0	978	3
120	0	979	2
120	0	980	3
120	0	981	1
120	0	982	1
120	0	983	3
120	0	1011	1
120	0	1012	3
120	0	1013	3
120	0	1014	3
120	0	1015	3
120	0	1016	3
120	0	1017	3
120	0	1018	3
120	0	1019	3
120	0	1020	3
120	0	1021	3
120	0	1022	2
120	0	1042	3
120	0	1043	3
120	0	1044	3
120	0	1045	3
120	0	1046	3
120	0	1047	3
120	0	1048	1
120	0	1050	1
120	0	1053	1
120	0	1054	2
120	0	1055	3
120	0	1056	3
120	0	1057	3
120	0	1058	3
120	0	1059	4
120	0	1060	3
120	0	1061	4
120	0	1062	4
120	0	1063	4
120	0	1064	3
120	0	1065	3
120	0	1066	6
120	0	1067	6
120	0	1068	6
120	0	1069	6
120	0	1070	6
120	0	1071	6
120	0	1072	6
120	0	1073	4
120	0	1074	3
120	0	1075	3
120	0	1076	3
120	0	1077	3
120	0	1078	2
120	0	1079	2
120	0	1080	2
120	0	1081	3
120	0	1083	1
120	0	1114	3
120	0	1115	3
120	0	1116	4
120	0	1117	3
120	0	1118	3
120	0	1119	3
120	0	1120	3
120	0	1121	3
120	0	1122	2
120	0	1123	2
120	0	1124	1
120	0	1144	1
120	0	1145	3
120	0	1146	3
120	0	1147	3
120	0	1148	3
120	0	1149	3
120	0	1150	3
120	0	1151	3
120	0	1152	3
120	0	1153	3
120	0	1154	3
120	0	1155	2
120	0	1156	3
120	0	1157	3
120	0	1158	3
120	0	1159	3
120	0	1160	3
120	0	1161	2
120	0	1162	3
120	0	1163	4
120	0	1164	3
120	0	1165	3
120	0	1166	3
120	0	1167	3
120	0	1168	3
120	0	1169	3
120	0	1170	4
120	0	1171	6
120	0	1172	6
120	0	1173	6
120	0	1174	6
120	0	1175	6
120	0	1176	6
120	0	1177	3
120	0	1178	3
120	0	1179	3
120	0	1180	3
120	0	1181	3
120	0	1182	3
120	0	1183	2
120	0	1184	1
120	0	1185	1
120	0	1219	2
120	0	1220	3
120	0	1221	4
120	0	1222	3
120	0	1223	3
120	0	1224	1
120	0	1225	1
120	0	1227	1
120	0	1228	3
120	0	1229	2
120	0	1248	1
120	0	1249	3
120	0	1250	3
120	0	1251	3
120	0	1252	3
120	0	1253	3
120	0	1254	3
120	0	1255	3
120	0	1256	3
120	0	1257	3
120	0	1258	3
120	0	1259	3
120	0	1260	3
120	0	1261	3
120	0	1262	3
120	0	1263	3
120	0	1264	3
120	0	1265	3
120	0	1266	3
120	0	1267	2
120	0	1268	2
120	0	1269	3
120	0	1270	3
120	0	1271	3
120	0	1272	3
120	0	1273	3
120	0	1274	3
120	0	1275	3
120	0	1276	3
120	0	1277	3
120	0	1278	4
120	0	1279	3
120	0	1280	3
120	0	1281	4
120	0	1282	4
120	0	1283	4
120	0	1284	3
120	0	1285	3
120	0	1286	3
120	0	1287	3
120	0	1288	2
120	0	1289	2
120	0	1327	1
120	0	1328	1
120	0	1329	4
120	0	1330	4
120	0	1331	3
120	0	1334	1
120	0	1336	1
120	0	1337	2
120	0	1338	1
120	0	1356	1
120	0	1357	3
120	0	1358	3
120	0	1359	3
120	0	1360	3
120	0	1361	3
120	0	1362	3
120	0	1363	3
120	0	1364	3
120	0	1365	3
120	0	1366	3
120	0	1367	3
120	0	1368	3
120	0	1369	3
120	0	1370	3
120	0	1371	3
120	0	1372	1
120	0	1373	3
120	0	1374	3
120	0	1375	3
120	0	1376	3
120	0	1377	2
120	0	1378	3
120	0	1379	1
120	0	1382	3
120	0	1383	3
120	0	1384	3
120	0	1385	3
120	0	1386	3
120	0	1387	3
120	0	1388	3
120	0	1389	3
120	0	1390	3
120	0	1391	3
120	0	1392	4
120	0	1393	4
120	0	1394	3
120	0	1395	3
120	0	1396	3
120	0	1397	3
120	0	1398	3
120	0	1423	1
120	0	1439	3
120	0	1440	4
120	0	1441	3
120	0	1443	2
120	0	1444	3
120	0	1445	1
120	0	1447	2
120	0	1448	3
120	0	1466	1
120	0	1467	3
120	0	1468	3
120	0	1469	3
120	0	1470	3
120	0	1471	3
120	0	1472	3
120	0	1473	3
120	0	1474	3
120	0	1475	3
120	0	1476	3
120	0	1477	4
120	0	1478	3
120	0	1479	3
120	0	1480	3
120	0	1481	3
120	0	1482	3
120	0	1483	3
120	0	1484	3
120	0	1485	3
120	0	1486	3
120	0	1487	3
120	0	1488	3
120	0	1489	3
120	0	1490	1
120	0	1493	1
120	0	1494	2
120	0	1495	3
120	0	1496	3
120	0	1497	3
120	0	1498	3
120	0	1499	2
120	0	1500	2
120	0	1501	3
120	0	1502	3
120	0	1503	3
120	0	1504	3
120	0	1505	2
120	0	1506	3
120	0	1507	2
120	0	1508	1
120	0	1553	2
120	0	1554	3
120	0	1555	3
120	0	1556	3
120	0	1557	3
120	0	1560	1
120	0	1561	1
120	0	1563	1
120	0	1564	3
120	0	1565	1
120	0	1580	3
120	0	1581	3
120	0	1582	3
120	0	1583	3
120	0	1584	3
120	0	1585	3
120	0	1586	3
120	0	1587	3
120	0	1588	3
120	0	1589	3
120	0	1590	3
120	0	1591	3
120	0	1592	3
120	0	1593	3
120	0	1594	3
120	0	1595	3
120	0	1596	3
120	0	1597	3
120	0	1598	2
120	0	1599	4
120	0	1600	3
120	0	1601	3
120	0	1602	3
120	0	1603	3
120	0	1608	2
120	0	1609	3
120	0	1610	3
120	0	1611	3
120	0	1615	2
120	0	1616	3
120	0	1617	3
120	0	1618	3
120	0	1619	2
120	0	1620	2
120	0	1621	1
120	0	1670	4
120	0	1671	3
120	0	1672	3
120	0	1673	2
120	0	1680	1
120	0	1694	1
120	0	1695	3
120	0	1696	3
120	0	1697	3
120	0	1698	3
120	0	1699	3
120	0	1700	3
120	0	1701	3
120	0	1702	3
120	0	1703	3
120	0	1704	3
120	0	1705	3
120	0	1706	3
120	0	1707	3
120	0	1708	3
120	0	1709	3
120	0	1710	3
120	0	1711	3
120	0	1712	3
120	0	1713	2
120	0	1714	4
120	0	1715	3
120	0	1716	2
120	0	1724	3
120	0	1725	3
120	0	1730	2
120	0	1731	2
120	0	1732	3
120	0	1733	3
120	0	1734	3
120	0	1735	1
120	0	1739	2
120	0	1788	1
120	0	1789	3
120	0	1790	1
120	0	1793	1
120	0	1794	3
120	0	1795	1
120	0	1796	1
120	0	1797	1
120	0	1811	2
120	0	1812	3
120	0	1813	3
120	0	1814	3
120	0	1815	3
120	0	1816	3
120	0	1817	3
120	0	1818	3
120	0	1819	3
120	0	1820	3
120	0	1821	3
120	0	1822	3
120	0	1823	3
120	0	1824	3
120	0	1825	3
120	0	1826	3
120	0	1827	3
120	0	1828	3
120	0	1829	4
120	0	1830	3
120	0	1831	1
120	0	1832	1
120	0	1840	1
120	0	1841	2
120	0	1842	3
120	0	1849	2
120	0	1850	3
120	0	1851	3
120	0	1852	3
120	0	1856	1
120	0	1857	2
120	0	1907	2
120	0	1908	3
120	0	1909	3
120	0	1910	3
120	0	1911	3
120	0	1912	3
120	0	1913	3
120	0	1914	3
120	0	1930	3
120	0	1931	3
120	0	1932	3
120	0	1933	3
120	0	1934	3
120	0	1935	3
120	0	1936	3
120	0	1937	3
120	0	1938	3
120	0	1939	3
120	0	1940	3
120	0	1941	3
120	0	1942	3
120	0	1943	3
120	0	1944	3
120	0	1945	3
120	0	1946	3
120	0	1947	4
120	0	1948	4
120	0	1949	3
120	0	1950	3
120	0	1951	1
120	0	1960	3
120	0	1961	2
120	0	1966	1
120	0	1967	3
120	0	1968	2
120	0	1969	3
120	0	1970	2
120	0	1971	1
120	0	1972	1
120	0	1973	1
120	0	1975	1
120	0	2029	3
120	0	2030	3
120	0	2031	3
120	0	2032	4
120	0	2033	3
120	0	2034	3
120	0	2035	2
120	0	2036	2
120	0	2050	1
120	0	2051	3
120	0	2052	3
120	0	2053	3
120	0	2054	2
120	0	2055	1
120	0	2056	3
120	0	2057	3
120	0	2058	3
120	0	2059	3
120	0	2060	3
120	0	2061	3
120	0	2062	3
120	0	2063	3
120	0	2064	3
120	0	2065	3
120	0	2066	3
120	0	2067	3
120	0	2068	3
120	0	2069	3
120	0	2070	2
120	0	2080	2
120	0	2085	1
120	0	2086	2
120	0	2087	3
120	0	2088	2
120	0	2089	2
120	0	2090	1
120	0	2091	1
120	0	2092	2
120	0	2093	1
120	0	2095	3
120	0	2147	3
120	0	2148	4
120	0	2149	3
120	0	2150	3
120	0	2151	3
120	0	2152	3
120	0	2153	3
120	0	2154	3
120	0	2155	3
120	0	2156	2
120	0	2175	1
120	0	2176	3
120	0	2177	3
120	0	2178	3
120	0	2179	3
120	0	2180	3
120	0	2181	3
120	0	2182	3
120	0	2183	3
120	0	2184	3
120	0	2185	3
120	0	2186	3
120	0	2187	3
120	0	2188	3
120	0	2197	2
120	0	2205	1
120	0	2206	2
120	0	2207	3
120	0	2208	2
120	0	2209	2
120	0	2210	2
120	0	2211	3
120	0	2212	1
120	0	2267	4
120	0	2268	3
120	0	2269	3
120	0	2270	3
120	0	2271	3
120	0	2272	3
120	0	2273	3
120	0	2274	3
120	0	2275	3
120	0	2276	2
120	0	2277	2
120	0	2278	2
120	0	2296	2
120	0	2297	3
120	0	2298	3
120	0	2299	3
120	0	2300	3
120	0	2301	3
120	0	2302	3
120	0	2303	3
120	0	2304	3
120	0	2305	4
120	0	2306	3
120	0	2307	3
120	0	2326	2
120	0	2327	3
120	0	2328	2
120	0	2329	2
120	0	2330	3
120	0	2331	3
120	0	2332	3
120	0	2333	3
120	0	2336	1
120	0	2338	1
120	0	2386	2
120	0	2387	3
120	0	2388	3
120	0	2389	3
120	0	2390	3
120	0	2391	3
120	0	2392	3
120	0	2393	3
120	0	2394	3
120	0	2395	3
120	0	2396	3
120	0	2397	3
120	0	2398	3
120	0	2399	3
120	0	2416	2
120	0	2417	3
120	0	2418	3
120	0	2419	3
120	0	2420	3
120	0	2421	3
120	0	2422	3
120	0	2423	3
120	0	2424	3
120	0	2425	4
120	0	2426	3
120	0	2446	1
120	0	2447	3
120	0	2448	3
120	0	2449	2
120	0	2450	3
120	0	2451	3
120	0	2452	2
120	0	2455	1
120	0	2456	3
120	0	2457	3
120	0	2458	3
120	0	2459	3
120	0	2460	3
120	0	2461	1
120	0	2506	3
120	0	2507	3
120	0	2508	3
120	0	2509	3
120	0	2510	3
120	0	2511	3
120	0	2512	3
120	0	2513	3
120	0	2514	3
120	0	2515	3
120	0	2516	3
120	0	2517	3
120	0	2518	3
120	0	2519	3
120	0	2520	3
120	0	2521	2
120	0	2537	3
120	0	2538	3
120	0	2539	3
120	0	2540	3
120	0	2541	3
120	0	2542	3
120	0	2543	3
120	0	2544	4
120	0	2545	3
120	0	2546	1
120	0	2568	2
120	0	2569	2
120	0	2570	2
120	0	2571	2
120	0	2577	2
120	0	2578	2
120	0	2579	3
120	0	2580	4
120	0	2581	3
120	0	2625	2
120	0	2626	3
120	0	2627	3
120	0	2628	3
120	0	2629	3
120	0	2630	3
120	0	2631	3
120	0	2632	3
120	0	2633	3
120	0	2634	3
120	0	2635	3
120	0	2636	3
120	0	2637	3
120	0	2638	3
120	0	2639	3
120	0	2655	1
120	0	2656	3
120	0	2657	3
120	0	2658	3
120	0	2659	3
120	0	2660	4
120	0	2661	3
120	0	2662	4
120	0	2663	3
120	0	2664	3
120	0	2671	2
120	0	2687	1
120	0	2693	1
120	0	2694	1
120	0	2695	2
120	0	2696	2
120	0	2697	2
120	0	2698	3
120	0	2699	2
120	0	2700	3
120	0	2701	2
120	0	2745	6
120	0	2746	3
120	0	2747	3
120	0	2748	3
120	0	2749	3
120	0	2750	3
120	0	2751	3
120	0	2752	3
120	0	2753	3
120	0	2754	3
120	0	2755	3
120	0	2756	3
120	0	2757	3
120	0	2774	1
120	0	2775	4
120	0	2776	3
120	0	2777	3
120	0	2778	3
120	0	2779	3
120	0	2780	3
120	0	2781	3
120	0	2782	3
120	0	2810	2
120	0	2811	2
120	0	2812	2
120	0	2813	3
120	0	2814	2
120	0	2815	2
120	0	2816	3
120	0	2862	6
120	0	2863	4
120	0	2864	3
120	0	2865	3
120	0	2866	3
120	0	2867	3
120	0	2868	3
120	0	2869	3
120	0	2870	3
120	0	2871	3
120	0	2872	3
120	0	2873	2
120	0	2890	3
120	0	2891	3
120	0	2892	3
120	0	2893	3
120	0	2894	3
120	0	2895	3
120	0	2896	3
120	0	2897	3
120	0	2898	3
120	0	2899	1
120	0	2901	3
120	0	2905	1
120	0	2925	2
120	0	2926	2
120	0	2927	3
120	0	2928	3
120	0	2929	3
120	0	2930	2
120	0	2931	2
120	0	2932	3
120	0	2979	4
120	0	2980	4
120	0	2981	4
120	0	2982	3
120	0	2983	3
120	0	2984	3
120	0	2985	3
120	0	2986	3
120	0	2987	3
120	0	2988	3
120	0	2989	2
120	0	3005	3
120	0	3006	3
120	0	3007	3
120	0	3008	3
120	0	3009	3
120	0	3010	3
120	0	3011	3
120	0	3012	3
120	0	3013	2
120	0	3015	3
120	0	3016	3
120	0	3038	1
120	0	3039	2
120	0	3040	3
120	0	3041	3
120	0	3042	3
120	0	3043	3
120	0	3044	3
120	0	3045	3
120	0	3046	3
120	0	3047	3
120	0	3048	1
120	0	3092	3
120	0	3093	4
120	0	3094	3
120	0	3095	3
120	0	3096	3
120	0	3097	3
120	0	3098	3
120	0	3099	3
120	0	3100	3
120	0	3101	3
120	0	3118	3
120	0	3119	3
120	0	3120	3
120	0	3121	3
120	0	3122	3
120	0	3123	3
120	0	3124	3
120	0	3125	1
120	0	3127	1
120	0	3128	3
120	0	3149	1
120	0	3150	3
120	0	3151	3
120	0	3152	3
120	0	3153	3
120	0	3154	3
120	0	3155	3
120	0	3156	3
120	0	3157	3
120	0	3158	3
120	0	3159	3
120	0	3160	2
120	0	3161	2
120	0	3163	2
120	0	3164	1
120	0	3165	3
120	0	3204	4
120	0	3205	6
120	0	3206	3
120	0	3207	3
120	0	3208	3
120	0	3209	3
120	0	3210	3
120	0	3211	2
120	0	3212	1
120	0	3229	1
120	0	3230	3
120	0	3231	3
120	0	3232	3
120	0	3233	3
120	0	3234	4
120	0	3235	3
120	0	3236	1
120	0	3239	3
120	0	3260	3
120	0	3261	3
120	0	3262	3
120	0	3263	3
120	0	3264	3
120	0	3265	3
120	0	3266	3
120	0	3267	3
120	0	3268	3
120	0	3269	3
120	0	3270	3
120	0	3271	3
120	0	3272	1
120	0	3274	1
120	0	3312	1
120	0	3313	6
120	0	3314	3
120	0	3315	3
120	0	3316	3
120	0	3317	3
120	0	3318	3
120	0	3319	2
120	0	3338	3
120	0	3339	3
120	0	3340	3
120	0	3341	4
120	0	3342	4
120	0	3343	1
120	0	3367	3
120	0	3368	3
120	0	3369	3
120	0	3370	3
120	0	3371	3
120	0	3372	3
120	0	3373	3
120	0	3374	3
120	0	3375	3
120	0	3376	3
120	0	3377	3
120	0	3378	3
120	0	3381	1
120	0	3382	1
120	0	3419	6
120	0	3420	3
120	0	3421	3
120	0	3422	3
120	0	3423	3
120	0	3424	3
120	0	3425	2
120	0	3444	2
120	0	3445	3
120	0	3446	3
120	0	3447	4
120	0	3448	1
120	0	3472	1
120	0	3473	3
120	0	3474	3
120	0	3475	3
120	0	3476	3
120	0	3477	3
120	0	3478	3
120	0	3479	3
120	0	3480	3
120	0	3481	3
120	0	3482	3
120	0	3483	3
120	0	3486	1
120	0	3489	1
120	0	3521	1
120	0	3522	3
120	0	3523	3
120	0	3524	3
120	0	3525	3
120	0	3526	3
120	0	3527	1
120	0	3546	1
120	0	3547	3
120	0	3548	3
120	0	3549	2
120	0	3551	1
120	0	3573	1
120	0	3574	3
120	0	3575	3
120	0	3576	3
120	0	3577	2
120	0	3578	2
120	0	3579	3
120	0	3580	3
120	0	3581	3
120	0	3582	3
120	0	3583	3
120	0	3586	1
120	0	3587	1
120	0	3588	1
120	0	3621	2
120	0	3622	3
120	0	3623	3
120	0	3624	3
120	0	3625	3
120	0	3626	2
120	0	3646	1
120	0	3678	2
120	0	3679	3
120	0	3680	3
120	0	3681	3
120	0	3685	1
120	0	3687	1
120	0	3688	1
120	0	3716	1
120	0	3717	3
120	0	3718	3
120	0	3719	2
120	0	3720	2
120	0	3721	1
120	0	3772	2
120	0	3773	2
120	0	3779	1
120	0	3780	2
120	0	3781	2
120	0	3808	1
120	0	3809	3
120	0	3810	3
120	0	3811	2
120	0	3812	2
120	0	3863	3
120	0	3869	2
120	0	3896	3
120	0	3897	3
120	0	3898	2
120	0	3899	1
120	0	3953	3
120	0	3954	1
120	0	3955	1
120	0	3956	1
120	0	3980	3
120	0	3981	3
120	0	3982	2
120	0	3983	1
120	0	4011	1
120	0	4012	1
120	0	4034	1
120	0	4035	1
120	0	4058	3
120	0	4059	2
120	0	4060	2
120	0	4061	2
120	0	4062	1
120	0	4088	1
